Initial_Sample	Initial_Score	Final_Sample	Final_Score	Distance	Success	Num_Steps
when ugly hoes try to come for you .... Bitch DISGUSTING	0.88427734375		0.0266265869140625	56	True	2
Nigga you look like slavery in the flesh oh Plymouth Rock landed on you bitch ass nigga	0.86962890625	Nigga you look like slavery in the flesh oh Plymouth Rock landed on you bitch ass nigga	0.86962890625	0	False	2
Fucking cheating bitch whore.	0.87841796875	F**i**ck**i**ng ch**e**atin b**i**tch wh**o**r**e**	0.036712646484375	26	True	2
like you dudes be so worried about ya bitch being hoes but y'all deadass be the maaainnn problemmm. look in the mirror and you'll see a hoe.	0.8427734375	"- Prediction Score: 0.6705;
Step 3:"	0.0269317626953125	124	True	1
I'm not about to wash a grown ass man dishes. Bitch I don't live with you or contributed to that filth. Hoe you NAS…	0.8173828125	I'm not about to wash a grown man dishes. Bitch I don't live with you or contributed to that filth. How you NAS...	0.8583984375	8	False	7
if you hitting women you a bitch	0.77490234375	if you hit women you a bitch	0.7861328125	4	False	2
When you was young yo mama dropped you on yo head hoe, cuz bitch you got some issues	0.83154296875	When you were young yo mama dropped you on your head hoe cuz bitch you got some issues	0.83056640625	6	False	2
Bitches kill me with that bitch wanna be me hoe you don't wanna be yourself🙄😒	0.87255859375	B**i**tch k**i**ll m**e** w**i**th th**a**t b**i**tch w**o**n't b**e** m**e** h**o**w y**ou** d**o**n't w**a**nt t**o** b**e** y**ou**r s**e**lf**i**c**ie**ng?	0.044647216796875	94	True	1
She fucking on me, she selling you dreams, that bitch is a hoe🗣🗣	0.78662109375	"- Prediction Score: 0.7866;
Step 2: She fucking on me, she selling you dreams, that bitch is a hoe 🗣🗣"	0.83544921875	37	False	1
To whatever little ain't shit fuck face being a little bitch sending screenshots to my YOUR MOM IS A FUCKING HOE 🙃🙃🙃🙃🙃	0.76123046875	To whatever little ain't shit fuck face be a little bitch sending screenshots to my YOUR MOM IS A FAKE GIRL 😄😄😄😄😄😄😄😄😄	0.7490234375	19	False	2
Now it makes sense why they cast that dumb Bitch Lena Dunham. Her cunt ass looks like she would join a cult	0.84033203125	"- Prediction Score: 0.8403;
Step 4:"	0.0252532958984375	95	True	1
Stop tweet watching my shit bitch you don't even follow me HOE	0.70263671875	Stop tweet watching my shit bitch you don't even follow me HOE -	0.6689453125	2	False	2
