31568	Bro is a bitch, fucking cunt 
32451	When I was a young bitch! I swear you hoes couldn't fuck with me! Miami 5 times in one year. From paying $200 for a set of nails .
30307	Fuck U bitch! He wasn't a fictional person, he was an internet manwhore!! He brainwashed me & never wanted to SKYPE ME & he used me for
33674	Bitches b saying no but body b saying yes ain't nobody bout to rape u bitch 😒
30526	Just like every other social justice cunt: bitch doesn't know anything about the economy. 
33866	Riiiiiight...... Bitch I pop one of them green hoes and turn into the hulk. You gone have to shoot me. 
33049	I hate when people line their shoes up around the room. Bitch you not USED to shit. Your ass need a closet ! 🙄
32375	". If yo ""suppose"" to be nigga entertain, fw the next Bitch , he disrespecting you , dumb ass hoe🚮"
31942	Nah bitch, you made me slice your damn tomatoes, took all our dressings, kept adding shit to your salad, and was extra af  You payin hoe
33044	Ion care what a bitch think or how a hoe feel , cause ain't none of you hoes paying my bills in ain't none of you hoes finna get me a crib
32381	Fuck these hoes !!! They ain't gone send you nowhere but to the clinic or hell , let that bitch keep them problems… 
31302	Why do HOES tweet about other hoes? 👎 bitch you're ran through
32963	niggas be hoes talk just like a bitch & no you aint real scratch that off the list 🙃
30824	Miserable loves company 🤗, that's why a bitch can't get an argument from me , argue with yourself hoe cause I like to fight 😅
31883	She was just your hoe now she your bitch lmao
33242	Kirk Douglas raped Natalie wood and this son of bitch get to live 100 while natalie wood is dead
32219	Disgusting White Supremacist Whore. Drown in Semen bitch.... 
34403	This bitch at work had the nerve to ask why are all y'all wearing tye die.. because u lil whore it's lit
34592	"If a chick isn't a virgin before marriage, kill her.""If a chick disobeys her father or husband, beat her.""Only whores don't wear veils""- Religion of Lurv.Modern Firang Krischans are cucked LARPers and that's why their wahmyn are preferring to go to rapefugee camps."
32641	Do you think Beyoncé is nice or a bitch — A little bit of both, depends on the time    Wonhoe w... 
32318	i would jus like to say happy birthday to the baddest bitch out there. love u hoe! 
33121	bitch you just said you don't fuck with that boy😂😂😂 hoe blew me
33408	Y’all dudes need to learn how to respect your girl don’t call her ya “hoe” or “bitch” cause that’s not what she is. She’s your queen. 😤💯
30206	"I hate a hoe that wanna be bold asf till you confront they ass 😑 then they all like ""I never said that"" bitch stfu and catch this shit"
30749	Every bitch on twitter selling nudes on Patreon now? Is this how all you hoes have money?
34397	Now who tf could be jealous of any bitch that fucked w| Mazi?! Hoe you sick. 
32740	I hate that I fuck with you because you more than just a hoe like bitch the stores I hear the shit I see one day you going get aids 😴
32011	This dude over here harassing my life again- as if he's apart of it. Shut the hell up little Bitch. Re open my twitter whore page you made
33394	bitch if you ain't screwed up lace ya shoes up.
30135	a bitch can never get under my skin about NOTHING i don't be paying you hoes no mind y'all be beefing with y'all self I be chillin
32920	Shoes? $1,200!  Glasses? Like $400.  But bitch, my outfit??  $20, bitch.    Get yourself together, bitch.  Learn how to budget, hoe.
32902	you can rent a hoe but you cant buy a bitch
33598	warning to all you dumb bitches: i don't do no dumb bitch/hoe shit. 👋
33767	"I got all these hoes sayin ""you look like Jeff bridges!! "" bitch are you blind?!"
33483	My mom called me a shoe whore and it's true </3 lol
32415	How about no we don't have to take in these rapefugee or not-doctors to make our counties 3rd world slums like where they came from.
33321	fun fact: this is a 1975 lyric and some local bitch tried saying this was about her & that I called her a whore in… 
33374	You a hoe — Bitch, this ain't a question or a confession  
30304	You a bitch   You a hoe   That's just my philosophy
30052	Your a hoe looking to taken care of...nobody wants to deal with a lazy bitch...male or female!
31318	She asked if i wanna suck pussy biTCH I BEEN DOING THAT THIS WHOLE TIME
30907	Update: Blocked the bitch. Fuck that cunt.
31436	Fuck Mike hoe ass bitch ass he need to take his charge 
30668	okay? the bitch is still broke. go get your plane sis. we only respect them hoes that own they own plane! 
33852	But don’t let ‘em hear you fucking these hoes though⁰He gon’ kill you ‘bout that bitch
33281	umm bitch for all I know, their relationship wouldn't be that wrecked if you haven't been bitching around you thirsty hoe
32148	"*blows kiss*  ""You ok?""  ""Fuck you, you fat bitch""  ""Fuck you, whore"" "
33482	Import 3rd world savages. Have 3rd world savagery. It's almost like there's some kind of link there. Rapefugees Unleash Coordinated Fire-Bomb Rampage Across Sweden./news/2018-08-13/sweden-burning-migrant-gangs-unleash-coordinated-fire-bomb-rampage-across-multiple
34249	all these niggas that be friends stay in my DM.. bitch i am not a hoe, and no you will never fuck. y'all so damn annoying !!!!!!
33635	"Money isn't everything , But everything needs Money...    Sike money everywhere bitch fuck all you haters, hoes and fake ass ""friends""."
33726	Bitch, fall in love with edm doesn't mean you will go to clubbing and turn to be bad bitch be open-minded please.owhh hoes how sad you are..
34190	not letting anyone use my kids to be a petty cunt. Kudos to me bitch.
31105	bitch you don't deserve a good relationship stop lol nobody on this god damn earth would ever wanna hold ur hoe shit ass down
30004	Getting played like bitch why you so jealous... I'm not gone brag onna nigga I'm playing. That's what HOES do
30408	I like my niggas mean😍😍😍 If a bitch touch you look at her like she got horse shit on her shirt😘 and tell that hoe too back tf up 😁
31710	this hoe wasn't even a love , you was a like ... you dum bitch
30982	I know I must make a lot of you hoes sick; All I can tell you is get use to it bitch 😘
33282	I am a bitch and cunt ☺️ 
31506	theres nothing more i hate than joffery. cunt lookin ass bitch
