31568	Bro is a bitch, fucking cunt 
32325	Shoot her 😂😂 bitch get out my house tf wrong with you hoe 
31733	i need a bad bitch to rape me today.
31747	I'm a bad bitch, I'm a cunt. 💘
32527	The next hoe that you love I bet I'll make that hoe my Bitch 😘🤘.
31025	Whoever just unfollowed me you a bitch
33644	I know I can be a cunty ass bitch,  but for real I'm actually joking 73% of the time :)
32356	You can continue to sit in the punk bitch section with all the other blocked hoes 
31245	Do ppl just assume I'm a whore bc of how I look? Bc bruh this Bitch can't even get a text back soooo 💁
31459	Cookin' up the cash, all I swear these hoes love Sosa Bitch tryna run up dope with my dick, that's your heart together Read
32304	the day a bitch tries to get me locked up for accused rape, i'll really slap the shit outta her
31263	Like that ugly ass bitch earlier who said I don't blend my makeup 😂 that wasn't tea. That was a cunt making an inaccurate statement.
31439	im that bitch that will fuck your homies when I find out u aint shit .. like damn I knew I should've hit him instead .. thats not hoe shit
31352	Fuck whoever said that cause you a bad bitch and far from a hoe Anna queen ❤️ 
30874	That you have talking your noise on social media or when I'm in the house now because I beat your bitch ass up and kill you hoe
32465	Sunburn is a bitch whoever invents spf 1000000 i willlove you forever cuz i need that shit 
31861	Idk who that big nose whore is but you can hop off my ass bitch
33736	fuck marty that cunt ass pussy bitch
31627	ok I hate to be like that bitch but if your in the us how do you buy the shoes?
33867	A tragedy that should have been avoided.  To those asshole teens who refused to help...Karma is a bitch!  
34167	My cousins and dude made me slow down on being crazy, but I'm still the same bitch that taze hoes at the school house!
31913	Tia Blue a Baltimore City DSS administrator is a whore and a bitch.
30138	Some of you hoes think you so bad. You might have bad breath, bad credit, and be badly built but you not a bad bitch
34162	You my bff bitch even doe you always trynna curve me but Ik it's love I ain't leaving hoe ❤️ 
30917	This rape advocate bitch just tried to tell me nobody falsely accuses people of rape.🤔
31757	i don't even know that rapist pedophile dyke tranny bitch whore. tell her to go suck her own dick! AND YOU DIDN'T K… 
32195	Whatever happened to heartbreak songs with a rebuttal?   Him: Fuck u, u hoe, I don't want you back  Her: Good Lil dick Bitch I aint comin back
32671	Idgaf who u r bitch I will swing on any of you hoes who touch my bestie!!! Swear to god u ducking hating ass bitches!!!!!
33996	fuck peace and love hoe. you can get dragged bitch real quick
33562	Nail salon playin sad ass MFn songs totally ruining my whole treat yo bad ass queen self attitude while I try to hold back lil bitch tears.
31368	you can never take a L off a real bitch😩 im hotter than them hoes that you chill w😂 
30495	And me and my friends are all hostile cunt bitches
33596	This hoe ain't have no money so why would I spend my money on you when you not my bitch
34378	whoever recorded this couldn't zoom in or some shit you had one job bitch 
32774	Keep ya bitch hood ... you don't want to play hop scotch w/ them scamming hoes in Hollywood.
32770	I LOVE BEING A HOE WITH YOU YOU ARE ONE OF THE GREATEST THINGS THAT EVER HAPPENED TO ME 💝💞💕💞 ily bitch i ain't ever… 
31109	A nigga never go respect a bitch who post nothing but have naked pics on here or showing there ass 24/7. You go be looked at as a rat hoe
32944	I want their puma shoes but a bitch is broke and cant afford them
31534	i would just like to say happy birthday to my favorite bitch. love u hoe! 
33622	Karma is a bitch and will get the asshole who did this 
31609	I hate a bitch that think she know me, friend or not bitch you only know what I tell you. Speak on what tf you know hoe🖕
31132	Karmas a bitch hoe & on my momma you gon get yours.
34005	that cross eyed junkie bitch a fuckin lying opp and she don't deserve my best friend like go get raped again or something
34309	I know every word to Trina's Nann  Hoe verse, da baddest bitch x Trina, my neck x back x khia, crush on you & queen bitch x lil kim
31073	You hoes stay on that NUT shit stop giving the next bitch problems because THE NIGGA CHOSE not to fwy ❗️
33148	Whoever cut down the rope swing is a bitch
30328	ugh why are people so in love with me. living off my business WELLL bitch you put your whole life on here
32513	If a guy gets out of a relationship and he fuckin a new bitch the next day then yall saying he a hoe??? Smfh
31434	My boxers match my shoes bitch
31931	Get reckless Ima pull up with a stick nigga stop stunting for them hoes you a bitch nigga!
33045	"you're a hoe. stop trying to put another female down just because you wanna look ""funny"" for twitter. nooo you're a petty bitch."
31813	Niggas bitch about women because they not used to getting women.
32053	Fists fly, and so does a megaphone, as rapefugee crisis inflames local politics in Dhimmi Toronto area
