31568	Bro is a bitch, fucking cunt 
30012	when ugly hoes try to come for you .... Bitch DISGUSTING
30804	Nigga you look like slavery in the flesh oh Plymouth Rock landed on you bitch ass nigga 
30785	Fucking cheating bitch whore.
31229	like you dudes be so worried about ya bitch being hoes but y'all deadass be the maaainnn problemmm. look in the mirror and you'll see a hoe.
30545	I'm not about to wash a grown ass man dishes. Bitch I don't live with you or contributed to that filth. Hoe you NAS… 
32829	if you hitting women you a bitch
31635	When you was young yo mama dropped you on yo head hoe, cuz bitch you got some issues
30194	Bitches kill me with that bitch wanna be me hoe you don't wanna be yourself🙄😒
31397	She fucking on me, she selling you dreams, that bitch is a hoe🗣🗣
32042	To whatever little ain't shit fuck face being a little bitch sending screenshots to my YOUR MOM IS A FUCKING HOE 🙃🙃🙃🙃🙃
31772	Now it makes sense why they cast that dumb Bitch Lena Dunham. Her cunt ass looks like she would join a cult 
30118	Stop tweet watching my shit bitch you don't even follow me HOE
33178	I hate when a bitch call you ugly hoe you had to Sneak up on a mirror 😝😂tf
30106	Fuck a bitch these hoes Trife I anit looking fa no wife if a nigga fall off you think that hoe gone getchu right
32638	"Every light skin bitch use this emoji ""🍯"" when they saying they a snack. 🙄 Hoe you taste like butter not honey hoe."
34095	Every bitch got a rainbow in her bio or by her name so all you hoes gay now or is it a wave y'all on
32607	Hoes will be hoes, bitches will be bitches, and Eryka will be mothafuckin' ERYKA! Thank you bitch!
33848	Bitch ima zoe i dont do pledge of Allegiance fuck you lil hoe lock the door if you leaving 🙃
30916	That trophy hunter is one son of a bitch. What a cunt 
33502	“ No yo ass single cause you tell yo bitch business... to unknown hoes. ”
30540	Your bitch a hoe I be fuckin her mouth if she ain't fuckin I'm kickin her out 🙄
32858	Ok bitch nigga. You don't even watch basketball! Stfu. Who was the laker coach this year? Bet yo hoe ass look it up… 
31355	needy hoe smh called out. i love you though bitch ass 💙 
33876	I’m so tired of seeing these dirty ass rat hoes getting on this bitch bashing niggas you got treated like a hoe who the fuck cares 😑
31017	I'm really trying not put yal fake ass spiritual ass hoes out but bitch you pushing it
33545	Soon I'm done fucking, bitch put your shoes on
34050	He's not a monster...  He's a bitchy little cunt. 
33151	A bitch will  fuck with 4 different niggas and all of em to be faithful to her 😑HOE YOU CRAZY!!! 😂😂😂
32106	karma a lil dirty slutty sneaky bitch
32650	Never understand why you would wanna call a bitch that like me or wanted to fuck me before,your friend 💯 is them hoes yo friend Fr ? No🙅‍♂️
32911	then it's like i'm not finna have no lil nigga raising his voice at me. bitch, i will dog walk you like the rest of these hoes..
34326	"The first sexual attack against a woman happened in Hungary. The criminal is a ""legal"" afghan rapefugee. This is how Orban protects us."
30710	Whoever's just hacked my bnet i hope you die in a ditch bitch
30103	I love you...bitch. I ain't never gonna stop loving you...bitch. You're my best friend in the whole wide world and I can't wait to hug you
32781	And if you ask me, you a bitch ass nigga if you let another hoe disrespect the mother of your kids 👐
31161	Other people: gosh darn it  Me: god damn tittie fucking cunt ass bitch mother fucker
33446	Absolute state of that cunt that just served me in Dunne's. Ignorant bitch
32906	So now you friends with JAVEN bitch fuck you hoe ! ... — OMG BITCH😂😂😂😂 
32514	Hey Bitch stop quoting Jimmy Tatro you fake ass bitch hoe
33301	bitch im gonna get that damn pair of shoes aMEN
30967	don't speak on me bitch if we aint cool!!! none of you hoes!
34013	You can fuck my bitch you can have my hoe
33484	Joffrey is a bitch and I cried of joy when he fuckinf died. He killed my fav whore , Ros . He was a rat too 
31289	I'm tired of these hoes  saying us niggas ain't nah bitch you ain't shit either tf
32718	And remember people, the bitch that OJ killed was a lying cheating whore, so get over her!
30149	I'm not about to wash a grown ass man dishes. Bitch I don't live with you or contributed to that filth. Hoe you NAS… 
33773	Kick off ya shoes & relax ya fuckin feet bitch
34478	Why niggas be cuffin proud whores though? Nigga we use to call that bitch Smash Mouth
31432	You put your bitch on the shelf , Nigga I make my hoe bring the cab back 
30417	Stop playing with these women hearts. Karma ain't a bitch to play with, she really has no feelings.
33663	I feel like such a bitch and cunt rn 😭
30601	He's implying the Chemnitz demonstrators are nazis. They are family members, friends and general public who've had enough of the mass rapes and murder of children, relatives & friends by gimmigrant rapefugee invaders!
33955	I'm not a slut, just a whore
30706	Bitch a ye Ali groupie and not a jgray groupie ur a goofy whore
33056	Omfg this bitch is so annoying always talking shit about everything, get a hobby & stay out of everyones business you damn attention whore
32299	Fuck these hoes! can't no bitch do shit for you but give you a headache and tell you want to do & what not to do
32534	mann fuck a bitch , fuck feelings🖕 .Yall Hoes sneaky 🚮. I Hate All You Bitches ❗️. Wish you Bitches Die 😌 ..Goodnight 😍🔑❤️
31787	I fr hate when people but black screens on Snapchat and put a whole damn rant on their story. Like no bitch , that's not what snap is for
34117	I don't just follow hoes on twitter/Instagram who just cute....bitch you have to have at least some type of style or talent
33398	bitch if you were a cookie, you'd be whoreo 🙄🙄🙄
32436	These bitches want you to bring something to the table... that other hoes are sittin at    Bitch.. i dnt do team meetings
32283	Then stop being a whore and tell her? Dumb bitch 
33362	Nigga they don’t like yo hoe ass no more so they unfollowed you. Ain’t no glitch bitch lmaoooooo 
30298	lmao bitch tf you saying you a hoe now that you got a mans you think you a saint??
32579	And a whore got locked up doing you know what.. And I'm thinking like yo niggaz trained this bitch in high school.. 💯💯💯
31780	Dont tell me about yo hoe storied n then try to tell me you dont suck dick 😐 bitch who are you foolin.
32882	Tell that hoe I dont want you bitch I'm done
30266	You know Ima get it bitch 💰 until my casket closed⚰️ , I've been chasing paper 💸 nigga you been chasing hoes 😴
33125	i didnt tweet that junhoe is that bitch today but just remember that he is that bitch
34263	These hoes gone break your heart but aye that's yo down Bitch tho
33073	Fucking hate females on here who just whore themselves out and then moan when guys respond! Fake bitches! Thankfully i DON'T respond!
31239	That fucking cunt is so irritating , what a bitch
33430	Bitch I clearly realized that already look at my name. Dumb cunt 
32066	on me ima have this bitch blasted, i had enough of this bullshit i hate crying cuz i have to hold in the urge to kill an old cunt
34254	You cuff dat bitch you goofy hoe cause my brudda josh been break dat hoe.
30869	"Fuck those ultra liberal cunt rags on ""The View"". They should be careful of what they say. They're hateful bitches pushing tainted agendas."
31874	You broke ass bitch act like a nigga want y'all dusty inside out ass pussc you hoes need to die and come back to life and restart.
33891	And you're a hoe like you I said mind your business or get slapped, you wish it was you they was arguing over bitch… 
32140	Swap shoes with me, bitch. Lets see how you would cope.
32778	You know ima get it bitch until my casket close, I been chasing paper nigga u been chasing hoes. I tore my acl I ball too hard like d rose 💯
