31568	Bro is a bitch, fucking cunt 
34444	This bitch so pressed lmfao, like Dana still sleeps good at night move on you lame ass hoe😂 
30430	If she cheat on her bf for you don't let that hoe tell you you special... that bitch fuckin errrbody play ya part big pimpin
30086	Pussy ass bitch cunt fuck I HATE YOU.
30928	I've never watched a single episode of Game of thrones   Good for you bitch you must be a broke hoe can't afford hbo
32505	"Bitches think it's easy for a nigga to trust them.Bitch we seen way to much to trust you just cuz u say u ""not like the rest of these hoes"""
30108	welcome to thailand bitch- we find rape culture very humorous and we make jokes out of it smh
33421	Suddenly this hoe is cb shipper, bitch get out, more than once you insulted the cb shippers slkfksdn
32872	I want them and to fight you bc a bitch can't even buy those shoes in america 
34226	Hoes be so pressed like bitch I'm younger than you and shitting on you!!!
30269	stop being a bitch online you look like a low class hoe selling herself to nasty bois
33746	Bitch shut up u a whore 
31121	Going back to Cali strictly for the weather, women and the weed, Sticky Green! No seeds, bitch please ! - Biggie Smalls
33006	Cause that's my mans bitch! Stop dicksucking hoes who hoe you lame 
30263	how can i get those mf shoes bitch
32629	bitch you been havin 2 / 3 dick appointments in a day but don't shower in between lmao dirty luh hoe 😂😂😂
33000	You trust that bitch ? Damn you trust that hoe ?
30913	Lil' bitch! You can't fuck with me if you wanted to! These is cheap, these is Walmart shoes! 😂😂😂
33271	beauty and the beast. that bitch fell in love w a whole animal before she even knew he was human tf 
31920	They cant even grant us a small Hebridean island to be away from all the poisons of modernity, they are now importing their rapefugee armies to every corner of this island, this is about destroying us, nothing less.
34561	✨🌈: wasupppp dyke😂 I love you daddy lmaooo you my bitch and you cute and gay asffff smoke one before school hoe !
31306	& mines better bitch! You playing with me on twitter like you wasn't fucking the friend. Shady ass hoe. 
32499	Fat whore!!! Ugly bitch!!!    Me: 
33817	I want them and to fight you bc a bitch can't even buy those shoes in america 
31210	rah don't turn up at my door acting like a cunt😂 u drove to me bitch
32649	stop JUDGING bitches by there cover, jus cuz she bad don't mean she's a catch shawdy could be a whore 👀 das opposite of a keeper
30591	Bitch idc when Ima see you hoe!!! 
33424	"Y'all: ""you a hoe""    Hoe me: ""that's hoe CULTURE to you bitch"" "
30142	A hoe ass bitch & a bitch ass nigga only gonna act towards you the way you allow them.
34501	Ugly bitches N FUCK THAT WHORE FUFU YAI
30659	Tagged me bff in a meme today and she decided she'd be a bitch bout it cant believe the wee cunt would do somethin… 
32291	"3) ""you okay?"" ""Fuck you you fat bitch."" ""Fuck you too whore"""
32016	i gotcha man thats all i gotta say everybody know you a hoe anyway bitch recognize i got these thick thighs
32385	You bought that bitch a pair shoes I bought a pipe lil nigga aint neva use one squeeze dat bitch with all my might lil nigga
30332	I talk a lot of shit about hoes but Fr tho fellas why would you want to be broke fuckin wit a female you can't even get the bitch no fries 🍟
30119	I dont want your bitch nigga. If i did her bags and her shoes and jewelery would get better.
30878	Dumb cunt ass cheating bitch doesn't deserve shit in this world but herpes 🙂🙂🙂 
31542	Sometimes I wish my bitch ass wasn't clumsy bc I fell and scraped my knee at the pool and everybody saw me fall
33087	Rich as my bitch on the side hoe I got more than you know, HOE I GOT.! Look watch
32192	Love that u used WOMEN instead of bitch. 
33752	My man bag cost four thousand bitch your bag cost no thousand Ahahahahah ahhhhhh deexxxterr silly lil hoes
31796	Fuck fuck ffuck shit piss ass faggot fucking fuck bitch cunt suck my dick fucking fuck
33737	Don't let these jealous hoes trick you into thinking you ugly . Slay bitch 👑
30575	But I'll just look at God and be like...let that worthless cunt cry a fucking river until she drowns herself in it...fucking hypocrite bitch
30525	Bitch you better bite that tongue before I rip it off hoe😂
30241	You the whore; slinging your dick back and forth through every bitch 
34580	"IF YOU HAVE TRIED TO GET W/ A GIRL YOU ARE NOT ALLOWED TO CALL HER DEMEANING NAMES LIKE ""slut, whore, etc"" SORRY BOUT YALL 🗣🗣🗣"
34476	i don't care what a bitch think or how a hoe feel, cause ain't nann one of you hoes paying my bills 😛 
32492	Bitch you can go around me I'm not moving dumb hoe
34373	One thing about me idc what comes out of my mouth or who my words hurt. If you take offense you're just a bitty bitch or hoe ass feminist 💀
30065	hell yea bitch dis go hard as hell flocka i will suck big dick team slut all day and week month year and century i love big naps
32572	I’ll tell the baddest bitch around “hoe you uglier than Tory Lanez’s jumpshot”
31390	Bitches Boyfriends/baby daddy/ husband be locked up for 10 minutes and already going out to be a hoe bitch you sad 😂
30705	If you can go to a bitch house and FUCK her nigga them hoe you better help pay rent in that mf !!!!!
32633	I know dis bitch thats letting her hubby rape their daughter😒 the world fucked up 
34361	i despise that bitch cunt...
31445	walk a mile in my shoes bitch i cant even walk a mile in my own
33659	Say lul bitch you can't fuck with me if you wanted to , these expensive these are red bottoms these are bloody shoes. 🔴💰💸
34016	happy birthday to my hoe Bitch I love you hoeeee , turn up get some dick 😂😂💖
32365	I will never trust a hoe I to went outta respect, that still double crossed me...     Bitch you alreay lost !!
34506	You can always tell a wack bitch by her shoes 😂dead ass
31249	..I can't stop what a hoe say on the internet but bitch don't ever think you bad enough to speak on my kids in my presence‼️
30397	Other people: gosh darn it  Me: god damn tittie fucking cunt ass bitch mother fucker
33060	bitch you best know I'm gon' have a four loko keg (IF) i ever decide to get married for all my down ass hoes at the funcction 👏😤
33965	If you're a man and you're shoe size anything under a 10 yous a bitch
30313	All this dick in the world and you hoes wanna be sides. Your biscuit bitch. Are you proud?
30572	you're a dirty whore to me if you're only available to a nigga when you know him and his bitch are on bad terms. lmfaaaooo do better.
33910	"I hate a ""I can't have no ugly friends ass bitch"" like you just a Rihanna lookin hoe💀❗️✋"
33525	"They should have beaten the ""teen"" (probably a bearded rapefugee) within an inch of his life. Castrate and deport."
31569	I encourage all my friends to do everything so if they want to be a hoe, bitch I support you.
32739	My tweezing skills got me and my frontal time traveling, we in 2020 bitch! See you hoes l8r 🚀 
33298	i am not the one defending racists. you are. you NEED knowledge. bitch suck a dick and die slow hoe. 
30802	U have NO right to judge which women are better you bitch
