Initial_Sample	Initial_Score	Final_Sample	Final_Score	Distance	Success	Num_Steps
when ugly hoes try to come for you .... Bitch DISGUSTING	0.88427734375	whn ugly H oes t r y to c om fo r yo u... Bitc hi i Di s gus ti n G.	0.038116455078125	28	True	3
Nigga you look like slavery in the flesh oh Plymouth Rock landed on you bitch ass nigga	0.86962890625	Nigga	0.0219268798828125	82	True	26
Fucking cheating bitch whore.	0.87841796875	Fuckinjg cheatnig bictch wborr	0.041778564453125	7	True	4
like you dudes be so worried about ya bitch being hoes but y'all deadass be the maaainnn problemmm. look in the mirror and you'll see a hoe.	0.8427734375	you guys seem really worried about your gf being a slut but honestly I think it's more of an issue that YOU'RE the one who needs help.	0.334716796875	92	True	3
I'm not about to wash a grown ass man dishes. Bitch I don't live with you or contributed to that filth. Hoe you NAS…	0.8173828125	If he was my boyfriend, I would have him washed his own god damn ass dish.	0.1258544921875	89	True	1
if you hitting women you a bitch	0.77490234375	if yu hittin womaon yuo ah bish	0.027374267578125	9	True	4
When you was young yo mama dropped you on yo head hoe, cuz bitch you got some issues	0.83154296875	wen whenyouwasyoungyomamadropedyouonyohea dhoe cuchbitchsyougotsomeissusuesses	0.046417236328125	30	True	8
Bitches kill me with that bitch wanna be me hoe you don't wanna be yourself🙄😒	0.87255859375	You bitches kill me with that bitch wanna be me hoe you don't want to be yourself👹🤏🏾	0.87744140625	12	False	50
She fucking on me, she selling you dreams, that bitch is a hoe🗣🗣	0.78662109375	she fuccking me,she selling yoou dreem,that bieth ias ahohi	0.08074951171875	17	True	2
To whatever little ain't shit fuck face being a little bitch sending screenshots to my YOUR MOM IS A FUCKING HOE 🙃🙃🙃🙃🙃	0.76123046875	I will send you to hell	0.0831298828125	102	True	1
Now it makes sense why they cast that dumb Bitch Lena Dunham. Her cunt ass looks like she would join a cult	0.84033203125	Now it makes sense why they cast that dumb Bitch Lena Dunham. Her cunt ass looks like she would join a cult	0.84033203125	0	False	50
Stop tweet watching my shit bitch you don't even follow me HOE	0.70263671875	I'm just going to leave this here stop being so paranoid it's creepy	0.08831787109375	55	True	1
I hate when a bitch call you ugly hoe you had to Sneak up on a mirror 😝😂tf	0.751953125	I hate when a bitch call you ugly hoe you had to sneer up on a mirror!!!!!!!!!!!!!!!!!!!!!!!!!!!!tf	0.765625	31	False	50
Fuck a bitch these hoes Trife I anit looking fa no wife if a nigga fall off you think that hoe gone getchu right	0.8818359375	Fuc k a bi cch thee se hos Tri fe i an 't loo kin gfa no wi fae i fa ll of y ou t hin kthat ho ee gon na ge tcha rig ht	0.048095703125	36	True	5
"Every light skin bitch use this emoji ""🍯"" when they saying they a snack. 🙄 Hoe you taste like butter not honey hoe."	0.6982421875	"Every light skinned b*tch u**d thi* emoj*""🍯""* wh*n th*y s*a*yin*g t*h*y a snac*k.*🙄 H** y*u ta*s*e l*i*k bu*tter n*ot ho**y h***"	0.088134765625	35	True	1
Every bitch got a rainbow in her bio or by her name so all you hoes gay now or is it a wave y'all on	0.78857421875	Every bitch got a rainbow in her bio or by her name so all you hoes gay now or is it a wave y'all negexitelleumsssionsoneyfsteeesenwowe	0.7666015625	35	False	50
Hoes will be hoes, bitches will be bitches, and Eryka will be mothafuckin' ERYKA! Thank you bitch!	0.88134765625	Hoes will be hoes, bitches will be bitches, and Erykah will be mothafuckin’ Eryka! Tan Kyown UbItcHeh	0.88427734375	16	False	50
Bitch ima zoe i dont do pledge of Allegiance fuck you lil hoe lock the door if you leaving 🙃	0.82373046875	"i hate when people say ""you're so beautiful"" because it's just another way of saying they want something from me 😒🤷‍♀️"	0.272216796875	89	True	2
That trophy hunter is one son of a bitch. What a cunt	0.78076171875	That trophy hunter is one son of a bitch how could he	0.348876953125	12	True	2
“ No yo ass single cause you tell yo bitch business... to unknown hoes. ”	0.83544921875	“No y’all ass single cause y’all tell yo’ bitch bizznzze…to unkhhooeeeeooeo.”	0.8017578125	30	False	50
Your bitch a hoe I be fuckin her mouth if she ain't fuckin I'm kickin her out 🙄	0.87109375	Your b**** a h*** I be f***** her m**********i*******f s*******a* *i******n't f*******I'*m k****i*n g*r o****g	0.266357421875	65	True	1
Ok bitch nigga. You don't even watch basketball! Stfu. Who was the laker coach this year? Bet yo hoe ass look it up…	0.82568359375	Yeaa niigaaa wwee aannttt plllaaaaayyyyiiinnnngggg bbbaallllll so shhhuutt tuuuupp whhooss ttthhee llakaazzrr ccooocccchhh ddiiss yyeeerr aaaanywaayyy uuoorrr booiittccheessss aaarre goonnnaa hhhaavvvaatttaa loooooookk iiit tooouppp	0.042724609375	175	True	5
needy hoe smh called out. i love you though bitch ass 💙	0.79931640625	you needy hoe smh called out im lmao tho bitch ass 👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀❤️	0.84326171875	36	False	50
I’m so tired of seeing these dirty ass rat hoes getting on this bitch bashing niggas you got treated like a hoe who the fuck cares 😑	0.8701171875	I’m so tired of seeing these dirty ass rat hoes getting on this bitch bashing niggas you got treated like a hoe who the fuck cares 🇻🇲	0.8701171875	2	False	50
I'm really trying not put yal fake ass spiritual ass hoes out but bitch you pushing it	0.828125	i am really trying not puut yal fake assspiritualasshoesoutbutbitchyoupushingit	0.06158447265625	13	True	5
Soon I'm done fucking, bitch put your shoes on	0.60791015625	I'll be back soon.	0.022216796875	36	True	1
He's not a monster...  He's a bitchy little cunt.	0.73974609375	He's not a monster...................................................................................................................................................................  He's a bitchy little cunt	0.705078125	161	False	50
A bitch will  fuck with 4 different niggas and all of em to be faithful to her 😑HOE YOU CRAZY!!! 😂😂😂	0.8388671875	I don't understand why it's so hard to believe that someone would want to have sex with multiple people.	0.0246734619140625	84	True	1
karma a lil dirty slutty sneaky bitch	0.81689453125	sneakier than she is a karma a lil dirty slutty bitch	0.8310546875	30	False	50
Never understand why you would wanna call a bitch that like me or wanted to fuck me before,your friend 💯 is them hoes yo friend Fr ? No🙅‍♂️	0.58203125	Never understand why you would wanna call a bitch that like me or wanted to fuck me before,your friend 💯 is them hoes yo friend Fr? No🐝	0.58203125	5	False	50
then it's like i'm not finna have no lil nigga raising his voice at me. bitch, i will dog walk you like the rest of these hoes..	0.88037109375	tnehehn it's lkae i'm not gooanana aaaave no lieel niggs rsiiningg their vouius at me. byitcxh, i wioll dgoow allik ykoiu uklie tehr est foii tihs ehoe.	0.135009765625	52	True	26
"The first sexual attack against a woman happened in Hungary. The criminal is a ""legal"" afghan rapefugee. This is how Orban protects us."	0.8466796875	"The first sexual attack agains t a w o man h appened i n H ungary. T he c riminal is a ""lega l "" a fghan ra pef ugee. Thi s i s ho w O rb a n pr otects u s"	0.07171630859375	22	True	4
Whoever's just hacked my bnet i hope you die in a ditch bitch	0.7275390625	Whoever's just hacked my bnet i hope you die in a ditch biatch	0.0765380859375	1	True	1
I love you...bitch. I ain't never gonna stop loving you...bitch. You're my best friend in the whole wide world and I can't wait to hug you	0.54833984375	youdontknowshitaboutme	0.029510498046875	123	True	11
And if you ask me, you a bitch ass nigga if you let another hoe disrespect the mother of your kids 👐	0.86279296875	And if you ask me, you're a fucking bitch ass nigger if you let another whores disrespect the mothers of your kids 🤣😂🤯🥵💻👽💳🐲🦷🥹❄🪶🔆🧼🌀🪭🏔🚢🚌🚒🛺🚣🚠	0.90087890625	40	False	50
Other people: gosh darn it  Me: god damn tittie fucking cunt ass bitch mother fucker	0.78955078125	other people; gosh damedarnitme: goddamn titty fuckingcunt assbitchmother fukkers	0.310546875	18	True	3
Absolute state of that cunt that just served me in Dunne's. Ignorant bitch	0.83056640625	Absolu teate of tah cunt that just served eim in Dunnes. Flaekning igernat bctih	0.146240234375	26	True	30
So now you friends with JAVEN bitch fuck you hoe ! ... — OMG BITCH😂😂😂😂	0.86474609375	so now you are friends with javeN bItch fUck yoU hOe!... — oMg BiTcH😂😂😂😂	0.10382080078125	19	True	3
Hey Bitch stop quoting Jimmy Tatro you fake ass bitch hoe	0.8525390625	Hey bItch stOp quOtIng jimmy tAtro yoU fAkE aSS biTcH hoE	0.07391357421875	16	True	1
bitch im gonna get that damn pair of shoes aMEN	0.8134765625	i swear i will buy you a pair of new shoes if you promise me one thing bitch i just want you to stop talking about how much money youre making on amazon prime day so yeah	0.2822265625	140	True	1
don't speak on me bitch if we aint cool!!! none of you hoes!	0.8359375	dontspeakonmebitchifweaintcoolnoneofyouhoses	0.04083251953125	18	True	1
You can fuck my bitch you can have my hoe	0.86572265625	You ccan fuck mmyy biittch yooouu cann haaave myy hhoooeee	0.08062744140625	17	True	3
Joffrey is a bitch and I cried of joy when he fuckinf died. He killed my fav whore , Ros . He was a rat too	0.85400390625	Joffrey is a bitch and I cried of joy when he fuckinf died. He killed my fav whore, Ros. He was a rat too.	0.85546875	3	False	50
I'm tired of these hoes  saying us niggas ain't nah bitch you ain't shit either tf	0.8662109375	Im tired oF thEsE hoE sSAYIN uS niGgAS arEn'T maN BiTCHES yOur nOt SHIT EiTHeR TF.	0.150390625	43	True	9
And remember people, the bitch that OJ killed was a lying cheating whore, so get over her!	0.84375	a n d remember p eople, the bi tch that o j killed w as liar c heate rwh ore, so get over her!	0.06292724609375	20	True	10
I'm not about to wash a grown ass man dishes. Bitch I don't live with you or contributed to that filth. Hoe you NAS…	0.8173828125	I'm not about to wash a grown ass man dishes. Bitch I don't live with you or contribut	0.223388671875	30	True	5
Kick off ya shoes & relax ya fuckin feet bitch	0.7216796875	Kick off ya shoes & relax y feet bich	0.282470703125	9	True	1
Why niggas be cuffin proud whores though? Nigga we use to call that bitch Smash Mouth	0.822265625	Whyniggasbeccuffuphoswhywhywhywhyniggerusecallbitchsmashmouth	0.0219268798828125	40	True	4
