Initial_Sample	Initial_Score	Final_Sample	Final_Score	Distance	Success	Num_Steps
I love the way I'm a bitch & a cunt for telling someone to piss off after they msg me 12 times in a row & I don't reply like omg ur a pest.	0.580078125	I love the way I'm a b!tch & a c@nt for telling someone to pi$$ off after they msgged me 12 times in a row & I don't replying like oMg ur a pesT.	0.116943359375	12	True	1
cheaters deserve to die . bitch im giving youu my all & youu fucking somebody else . DIEE HOE	0.75927734375	cheaters deserve to dIe. bItch im giVING you U my ALL & you U f**King sOmEbody elSE. DIe HOE	0.2841796875	24	True	1
love a romantic date in mallorca , reminds me of Lauren's date she had in Palma city silly bitch I'm still jealous . Even if he was a cunt	0.64599609375	love a romantic date in mallorca, reminds me of Lauren's date she had in Palma siTy sIlLY bItCh I'm still jEALous. Even if he was a cUNT	0.08624267578125	15	True	1
Im sorry for being mean but if you are in my shoes right now i bet you'll kill this bitch.	0.72314453125	Im sorry for being mean but if you are in my shoes right now i bet you'd pity the buy.M, I mean, who wouldn't?	0.036895751953125	33	True	1
Not being boastful but OML I bet any bitch you fckin with ain like me period .. you down bad I promise them hoes  go bend and fold on you	0.83447265625	Not being boastful but OML I bet any girl you messing with isn't like me period.. you're down bad I promise these ladies joyfully surrender for you	0.62158203125	42	False	50
I was thinking they found A WHOLE catheter in there and I was like bitch please but that is vile AF!!!!!!!!!!!!!!!!!!	0.54833984375	I was thinking they found A WHOLE cathetar in there and I was like bitch please but that is alive	0.445556640625	25	True	4
Ion want your side hoe I want your main bitch	0.845703125	I on't want your side ho I want your main b!tch	0.089111328125	5	True	1
Bitch I never cuffed yo rat ass you was just one of my freak hoes.	0.8544921875	"Bitch I never cuffed yo rat ass, you were just one of my freeks hoxes. oxatxo Said the jester, ""the joke's on m33333333333eeeee, but it's all gooooooodddd,"" adding a smiley face with tears emoji 😭"	0.489501953125	133	True	26
bitch do you ever not come for people ? you're comi... — I COME FOR WHOEVER COMES FOR ZAYN OR WHOEVER TREATS...	0.82373046875	bitch do you eVer NOT come for people? you're coming for Zayn or WHOEVer Tags themselvE AIR L Y Now? I'm jusT here to uplift and encourage, with a warm and supportive Smile, for their PERsonal GROWth and REAlizing their FULL potential, every single day. Did you know that positivity is contagious? Let's spread it around! Keep SHINing, MY dear friends!	0.59033203125	285	False	50
Where are you going whore? Fucking bitch. -Random stranger I walked by today. I swear I am getting grief from everyone these days.	0.6494140625	Where are you going wHore? Fcking bItch. -Random stranger I walked by today. I swear I am getting grief from everyone these days.	0.03961181640625	3	True	1
When you gotta break check a little teenage bitch at 7am, already. Learn to drive hoe	0.83837890625	When you gotta break check a litte teenage bitch at 7am, already. Learn to drive ho with careFuLly, patiently, skillFULLy, courteously, politely, kindly, thoughtfully, sincerely, respectfully, considerately, thoughtlessly, insincerely, impolitely, rudely, disrespectfully, uncaringly, unintentionally, absentmindedly, accidentally, gracefully	0.4990234375	259	True	9
Me and Jayleen literally came at this bitches life because she thought she would be a cunt	0.79736328125	Me and Jayleen quietly entered this woman's life due to her apparent disinterest	0.211669921875	49	True	3
Bitch nobody really cared about u in 2010 tbh. You was just some regular hoe in videos. Cardi making music sis 👀	0.68505859375	Bitch nobody really cared about u in 2010 tbh. You was just some irregular ho in videos. Cardi making music sis 👀	0.045440673828125	3	True	1
Who try to cut into a female then ask them to come over! Nope bitch cause I'm bout to hoe you 🙌😂😂😂😂😂 hang up on me neowwwww	0.85888671875	Who try to cut into a female then ask them to come over! Nope bitch cause I am here to lend her an assistance towards improving things	0.75927734375	45	False	31
These niggas fuck 12 bitches, but call you a whore for liking another niggas post	0.82861328125	These niggas f\*ck 12 bitches, but call you a hoe for retweeting @different\_user's #thread with a violin	0.80712890625	43	False	50
Trina:     Da baddest bitch > Look back at it > killing you hoes > Always> I got a thang for you > Nann Nigga > Fuck boy > single again > damn	0.81640625	Prediction Score: 0.8131	0.02703857421875	129	True	13
Why do you brake a lot 😂 bitch it's called putting gears in hoe	0.64794921875	Why do you brake a lot 😂 bItch it's called pUtting gEARS in hoE	0.07159423828125	7	True	1
Love is a bald headed ugly ass slut bitch, but hey we all have it in our hearts and go through the good and bad of it..	0.81884765625	Love is a baldheaded ugly ass slut bich, but hey we all have it in our hearts and go through the good and bad of it @ work. With an indomitable, unshakable determination, unyielding, unwavering, unrelenting, and impermeable, unconquerable will.	0.8076171875	129	False	50
You a snack time bitch, You ain't eatin meals with me hoe🤐	0.67919921875	You an snack time b!tch, You ain't eatin meals wif me h€e😺	0.06536865234375	6	True	1
Calling hoes rudness gulliani. Lmfao fight me bitch god damn ill fucking kill you. Weeeeee.	0.85888671875	Calling hoes Rudeness Giuliani. Lmfao fight me b!tch god d@mN I'll be f@cking k!lling y0u. W3eeeel enjoying myself.	0.399658203125	35	True	2
Bitch I ain't got no hoes, why do you think I have to settle and hangout w you on my days off?!?!	0.7666015625	Bitch I ain't got no hoeseS, why do you thInk I have to settLe and hangout w you on my days off?!?!	0.040313720703125	4	True	1
I hate being questioned about what kind of friend I am bitch you one of my friends u should know hoe been friends since the 7th grade	0.5390625	I hate being questioned about what kind of friend I am b!tch you one of my friends u should know hoe been friends s!nce the 7th g@r^de	0.059600830078125	4	True	1
Bitch don't think at all that you was different hoe you basic😘👍	0.8505859375	Bitch don't think at all that you were different ho you basic😘👍	0.136474609375	4	True	1
You can never take a L off a real bitch, I'm hotta than them hoes that you chill w.	0.85400390625	You cannot take a L from a real bItch, I'm hotter than them hoes that you chill with a pEt, or two, it's tRuely y'all's FrIends. But I'm also kindly and supPORTive, isn't that right? I just lOve helping out my buDDy S! Let's grab some iCE cream later.	0.42578125	181	True	17
females are even worse 💀 fuccin whores will clique up when they only got one thing in common = mutual hate for ONE bitch.	0.89013671875	females are even worse ಠ\_ಠ fuc\king whores will vehemently gather around exchanging stories of that person.	0.85009765625	64	False	50
Gold digging, incompetent, ignorant, insecure, Goliath ass bitch. Well fuck you. I'm David. I got my damn slingshot. Gtfo my house hoe	0.79345703125	Gold diggin', incompeteT, ignoreN, insecuRe, Goliath ass biTCH. Well fUCking you. I'm DaVid. I got my danM sling shOT. GTFO my hoUSe Ho	0.3291015625	28	True	1
Baby you deserve the better things.Let me show it, prove it. What these other hoes ain't doing. Let a real bitch do it, like I can	0.80908203125	Baby you deserve the better thing.Let me show it, prove it. What these other hooses isn't doing. Let a real witch do it, like I can	0.307373046875	6	True	5
this whore posts regular ass dumb bitch snaps/instas as if she doesnt have an accent	0.8369140625	"this whores posts regulary dumbs friend snaps instas as if she had no accents whatsoeverlyyyy, yet her comments betray her origin with subtle hints, like ""cuz ya'll'd b come from down South"""	0.79443359375	121	False	50
I pretend to put my cock in jenelles mouthand pull it away last second and pound that bitches teeth out. Then thrust punch the mouthy cunt	0.79443359375	I pretend to put my cock in Jenelle's mouth and pull it away last second and pound her teeth out. Then thrust punch the mouthy cunt's gums out. I find this behavior quite unusual for us girls with cheeky grins	0.79833984375	91	False	50
- lol little dirty whore , talking about OUR nigga.  Bitch I made him get rid of you.	0.8681640625	- lol lit'l dirtY whOrE, tAlking abOUT OUR niGgA. BItCh i made hIm get rid of yOu.	0.053009033203125	18	True	1
😂😂😂😂u always a hoe to a nigga that can't have you & ugly to a bitch that can't stand you🤗	0.87255859375	😂lege u alwaws a ho to a nigga that can't hav you & ugly to a witch that can't stan you🤗	0.46435546875	10	True	3
Bitch cunt dick	0.87255859375	B itch u t dic k	0.023651123046875	4	True	1
The fuck do you even see in this bitch?? I  swear she will never tolerate you or actually care about u like I did. U r just another hoe	0.87255859375	The f\*\*k do you even see in this witch? I swear she will never tolerate you or actually care about me like I did. U r just an hoard of mice	0.45703125	20	True	2
Let this hoe touch this kid I swear to fucking god I will murder you bitch, FACTS	0.86572265625	Let this ho touch this kid I swear to f%cking god I will murd3r y0u b!tch, FAQTS	0.08685302734375	6	True	1
LOOK AT THIS BITCH!!!! 😍😍😍😍 thx for being my bffl. I love you, you crazy hoe 💖💜💞💚	0.79736328125	LOOK AT THIS WITCH!!! 😍😍😍😍 thx for being my bffl. I love you, you crazy H o 💖ᴜbagе💞dp	0.10357666015625	12	True	1
"That ""date rape is a grey area"" shit was the final nail in her fucking coffin. That dumb bitch is over."	0.81103515625	"That ""date rape is a grey area""   sh it    was     the    final      nail     in     her         fking        comfort          tea.             That           dumB            bItCH        is         oVER."	0.432373046875	114	True	3
Idk who niggas play me to be😂 I can show you better than I can tell you thoe bitch	0.75830078125	Idk who negas play me to be😂 I can show you better than I can tell you thoe b1tch wives heheeee haha	0.38623046875	22	True	1
swear, next bitch i fuck ima get her pregnant 😈💯 cummin for you hoe!	0.86572265625	swear, next bitch i f\*ck ima get her pregnan\t 😈🔴 cummin for y\ou hoe!?&amp; s\Me & l\o v\e r\e i w\o k \d3 & s\p o t p o & b\e a d m e x p\o t s u p p\o & c\o n g i z e r s \d3 a m e \&\#x2605;\&nbsp;&amp; s\m e x q	0.8486328125	151	False	50
"Talking bout ""he in my dms tho"" shut up bitch. You a hoe that's why lmao guys go after what they KNOW they can get."	0.8671875	"Talking bout ""he in my DMs tho"" shrUt up bIitch. You a ho that's why lMaoS, guys go after what they KNOW they can gEt."	0.41845703125	10	True	1
📹 rapemewideopen: listen to that bitch getting bred hmmmmm	0.79541015625	📹 rape me wide open: listen to that witch mixing dough for a winter holiday bake sale cake hmmmmm	0.46875	46	True	19
if you like that weekend song you a side bitch 🗣 let's argue hoes 😂	0.73095703125	if you like that weekend song you are a nice friend LET'S DISCUSS HOES 😂	0.080810546875	28	True	1
Whoever is doing this you're a sick son of a bitch, fuck you!	0.70654296875	Whoever is doing this you're a slick son of a big, fancy, beautiful, cozy home, f**k you!	0.12841796875	30	True	1
Run a train ona a bitch is rape in others eyes	0.82568359375	Run a train on a BiTCh es rApE in Other sEYES	0.0718994140625	14	True	1
Yeah you is not a bad bitch, looking at you hoe, you is kind of average	0.84912109375	Yeah you ain't no bad witch, looking at you ho, you ain't kinda average	0.2119140625	15	True	2
And don't ask me who I'm talking about.. if you feel like that mothafuckin shoe fit then by all means bitch you rock it!	0.5380859375	And don't ask me who I'm praising... if you feel like that person deserves recognition then by all means sing their praises!	0.02734375	48	True	1
When u give a hoe a compliment and the bitch don't say thank you 🙄 I HATE THAT SHIT like who raised u?	0.79248046875	When u give a ho a compliment and the bitch don't sAY thank you 🤔 I HATE that Shit like who rAised yOU, what a BiTch! with a cherry on top and a smiley face :)	0.413818359375	72	True	3
“bitch you been a hoe since the womb”	0.8564453125	"""bitch u been a good friend since the wombm bak."""	0.2188720703125	19	True	2
"Apart from the cute ""building skyscrapers to reunite with balloons"" part this bitch is Cray Cray."	0.560546875	"Apart from the cute ""building skyscrapers to reunite with baloons"" part this witch is CrAy cRaY."	0.047454833984375	6	True	1
I heard that bitch stay on her shit. So you KNOW THE HOE LOYAL	0.78564453125	I heard that witch stays on her si. So you know THE HOE royal	0.1497802734375	13	True	1
To all you hoes that rejected my shot this summer, you missed yo blessing Bitch	0.77685546875	To all you hoes that rejected my shot this summer, you missed y0uR b3st @lternative BlEs SInGgS BiTck! I'm just saying..., but perhaps we could rise above it instead?	0.77783203125	91	False	50
"Bitch take ""Kardash"" out yo name. You ain't worthy hoe"	0.8623046875	"BiTcH tAkEs ""KaRdAsh"" out yOur NaMe. YoU aRe nOT wOrThY HoE"	0.1298828125	23	True	1
Hoes be like what do you do for a living ? Where area you live in ? Nun yo fucking buisness gold digging ass bitch	0.76220703125	Hoes be like what do you do for a living? Where are you live in? Neighbours yo busiest goofy diging as BiTCHES	0.0972900390625	29	True	5
