Initial_Sample	Initial_Score	Final_Sample	Final_Score	Distance	Success	Num_Steps
I'm rewatching Breaking Bad & I could see why I hated this bitch the first time I watched this show; Skyler is such a cunt & a fake as wife	0.7392578125	i'm rewtching breading ba d & i couid seey i hatad his biich thif firs time i watcghd thihs shaw; skylr is suhc ah cuant & afake ass wiife	0.0428466796875	32	True	2
Bitch you ain't gotta call my phone, matter fact all you hoes can leave me alone!! 💯	0.67333984375	The bitch called me again... I am gonna block her number.	0.33056640625	62	True	1
Bitch....how the fuck. Siri you a dumb ass hoe	0.873046875	You think I'm going to let you talk shit about me? Bitch shut up and listen.	0.032196044921875	58	True	2
Im going to explode if I have to listen to these entitled, privileged cunts bitch for ONE MORE SECOND about their inconvenient FREE flights	0.8173828125	I'm going to explode if I have to listen to these entitled, priviliged cunts bitch for one more second about their inconvenience free flights.	0.8046875	22	False	50
He is a snake ass bitch. He is a fugly slut who shouldn't be trusted and I'm patiently waiting for him to be 18 cuz…	0.822265625	he is a snke as bch he s a fgy slt wh oshuld tbe tued n i m patnely wtng fr hm t be 18 cuz…	0.03924560546875	33	True	2
You seem like a hoe    Ok bitch? Did I ever deny that?   Nope, Next.	0.845703125	You seem like a haveo kbitc    hDid I ever deny that?   Nope, Next	0.035369873046875	12	True	7
happy bday to my big boobie bitch🎉❤️ily and im so sad i cant be there with u to celebrate but dw u hoe we'll party…	0.5234375	happy b day to my big boob ie bi tch🎉❤️i lly and im so sad i c ant be ther e wit h you to celebr ate but dw yo uhoe well p arty...	0.040985107421875	19	True	3
Open your mouth & take the meat like a hoe you bitch ass	0.84033203125	Opennyour moughte & takethethe meartht likea ho youthebitchestass	0.038909912109375	18	True	6
& for the hoe that think she don't do what the dummies do... you's a dummy bitch, and a ugly one at that! 🚮	0.87841796875	I'm just saying I like my men well endowed 😏👅	0.048583984375	87	True	1
bitch whole pussy out wit some pro-keds on.	0.7587890625	bitch hole p ussy out w ith some pr oked son ee	0.34765625	11	True	11
is PROOF that theyre more privleged. also my bitch mother wont bring my pizza rolls up here like the lazy cunt she is so brb.	0.853515625	is proof that they're more privileged. also my bitch mother won't bring my pizza rolls up here like the lazy cuntopsosd	0.779296875	21	False	50
Tell that bitch to pay me if she EVER tryna rape me	0.853515625	Tell him to pay me if he ever tries to rape me.	0.081298828125	20	True	2
I am a broke bitch that wants the bts puma shoes and I cannot pay in love	0.62744140625	i am a bro k e b itch th at wa nt s t he b ts p uma sh oe s an d i ca nn ot pa yn lo ve.	0.02423095703125	20	True	2
the crazy part is, y'all be moving on soooo quick. out here talking to a new bitch the next day. you are a straight burnt out hoe LMAAAO.	0.84130859375	LMAAAO.	0.0218658447265625	130	True	17
