Initial_Sample	Initial_Score	Final_Sample	Final_Score	Distance	Success	Num_Steps
Saudi Arabia is the U.S's bitch, they fuck her and then give her skyscrapers and gold plated cars. While the rest of Arabia starves.	0.8232421875	Saudi Arabia is the U.S's bitch, they fuck her and then give her skyscrapers and gold plated cars. We are the most powerful nation in the Middle East, and the rest of the world is a laughingstock.	0.8203125	73	False	50
shut up i love Those puma shoes already but a bitch is broke so ,,,, im Still going to try to buy it 👅	0.5478515625	shut up I love Those puma shoes already but a BItch IS broke so,,,, I m Still going to try to buy it 👅	0.09259033203125	8	True	1
S/O to all you lurking hoes and bitch ass niggas 😇🖕	0.8916015625	I'm sick and tired of being called names, I'm not a slave to your hateful lies! 💪💯	0.1934814453125	62	True	1
My mom said when I did she call dibs on my shoes bitch why you thinking about your child's death tf 😂😭	0.67236328125	My mom said when I did she called dibs on my shoes. Bitch why you thinkin' about your child's death tf 😂😭	0.262451171875	5	True	1
how bout you mind your fucking business bitch. be moral....silently. hoe.	0.822265625	hey you mind your business, bitch. be moral. silently. ho	0.732421875	21	False	50
Yo... Miguel Arango is actually such a hoe when you watch Rebelde again like he cheated on Mia then kept secretly liking Sabrina.. bitch bye	0.76416015625	Yo... Miguel Arango is actually such a hoe when you watch Rebelde again like he cheated on Mia then kept secretly liking Sabrina. B**I**tch bye	0.74267578125	7	False	50
u scared to rape a bitch? I cant relate	0.72412109375	u scared to rape a girl? I cant relate	0.14453125	4	True	1
im a bitch and have sick sense of humor so no one likes me but i'm just like whatevs boo you whore	0.79150390625	I'm not a bitch and I have a great sense of humor so no one likes me but I'm just like what you want	0.356201171875	27	True	1
Snake ass hoe I could never fwy I know you're writing STATEMENTS BITCH! U really wanna talk to twitter	0.81005859375	S	0.0219268798828125	101	True	1
a bitch that can fight will be quick to tell you what your man is doing it's these scary hoes that keep quiet lmao	0.81689453125	a bitch that can fight will be quick to tell you what your man is doing it's these hairy hoes that keep quiet lmao	0.84716796875	3	False	50
I hate sneaky hoes like bitch gtf back in your lane before I put you there.	0.873046875	I hate sneaky hoes like **b**tch gtf back in your lane before I put you there.	0.8828125	4	False	50
You wanted to leave me now you stuck with money hungry stuck up hoes good luck finding a faithful loving bitch like me 😇	0.83056640625	You wanted to leave me now you stuck with money hungry stuck up hoes good luck finding a genuine caring supportive loving bitch like me aal	0.7958984375	25	False	50
You was a hoe in high school now you a hoe in college congrats lul bitty bitch 😂	0.84814453125	You were a hoe in high school now you a hoe in college congrats lul bitty 💖😅😊😂🤣😂🤣😂	0.8505859375	10	False	21
me and my sisters dog walking any bitch today so come on all you hating hoes	0.83349609375	me and my sister's dog walking any bitch today so come on all you haters, and let the dog run around and bite people, and I will do it to you, and I will do it to you, and I will do it to you, and I will do it to you, and I will do it to you, and I will do it to you too, and I will do it to you too, and I will do it to you too, and I will do it to you too, and I will do it to you too	0.7548828125	313	False	28
And who claims rape on twitter lol. Uh come on now bitch ..	0.810546875	And wh**o** cl**ea**ms r**a**p**e** **o**n tw**i**t**e**r l**o**l. U**h c**o**m**e** **o**nc**e** n**o**w b**i**tch..	0.0304718017578125	62	True	1
Why don't you sound Mexican? Because I learned English from the street bitch, straight out of Hope Arkansas hoe! .. anymore questions ☺️	0.7666015625	Why don't you sound Mexican? Bccause I learned English from the street bitch, straght out of Hope Arkansas hoe... anymore questions?  **	0.78466796875	8	False	50
