Initial_Sample	Initial_Score	Final_Sample	Final_Score	Distance	Success	Num_Steps
Saudi Arabia is the U.S's bitch, they fuck her and then give her skyscrapers and gold plated cars. While the rest of Arabia starves.	0.8232421875	Saudi Arabia is the U.S's bItch, they fUck her and then gIve her skyScraperS and golden PlAted cars. While the reSt of ArAbia stArves.	0.399169921875	12	True	2
shut up i love Those puma shoes already but a bitch is broke so ,,,, im Still going to try to buy it 👅	0.5478515625	shut up i love those pUma shoes already but a bItch is broKe so,,,, im Still going to trY to buy it 👅	0.09490966796875	6	True	2
S/O to all you lurking hoes and bitch ass niggas 😇🖕	0.8916015625	S/O to all you lurking hoEs and bItCh asS nigGas 😇🖕	0.369140625	5	True	2
My mom said when I did she call dibs on my shoes bitch why you thinking about your child's death tf 😂😭	0.67236328125	My mom said when I did she call dibs on my shoes b!tch why are you pondering about your child's demise tf 😂😭	0.304443359375	15	True	1
how bout you mind your fucking business bitch. be moral....silently. hoe.	0.822265625	how bout you mind your f*cking business b\*tch. be mor\al....silence ly. ho	0.05426025390625	9	True	1
Yo... Miguel Arango is actually such a hoe when you watch Rebelde again like he cheated on Mia then kept secretly liking Sabrina.. bitch bye	0.763671875	Yo... Miguel Arango is actually such a ho when you watch Rebelde again like he cheated on Mia then kept secretly liking Sabrina.. big fan	0.08172607421875	7	True	1
u scared to rape a bitch? I cant relate	0.72412109375	u scared to rap a hitch? I cant relate	0.1737060546875	2	True	1
im a bitch and have sick sense of humor so no one likes me but i'm just like whatevs boo you whore	0.79150390625	im a b!tch and have s!ck sense of h@umor so no one likes me but i'm just l!ke wh@tevs boo y0u wh0re	0.051177978515625	7	True	1
Snake ass hoe I could never fwy I know you're writing STATEMENTS BITCH! U really wanna talk to twitter	0.81005859375	Snake ass ho I could never fwy I know you're writing STATEMENTS B!tCh! U rly want to tWit teh	0.39306640625	16	True	4
a bitch that can fight will be quick to tell you what your man is doing it's these scary hoes that keep quiet lmao	0.81689453125	a bitch that can fight will be quick to tell you what your man is doing. it's these scarred hoses keeps quiten. lol.	0.46728515625	17	True	10
I hate sneaky hoes like bitch gtf back in your lane before I put you there.	0.873046875	I hate sneaky whores like bitches gt back in your lane before I put you ther3e, pleas3e with a *giggle*, thx. kindly now, my prettiest pettes, lovelies, dears, darling thingys, sweets, hon.	0.85693359375	116	False	50
You wanted to leave me now you stuck with money hungry stuck up hoes good luck finding a faithful loving bitch like me 😇	0.830078125	You wanted to leave me now you stuck with money hungry stuck up ho a es g good luck finding a faithful loving bit ch like me 😇	0.357421875	6	True	2
You was a hoe in high school now you a hoe in college congrats lul bitty bitch 😂	0.84814453125	You was a ho in high school now you a ho in college congrats lul bitty b!tch 😂	0.492431640625	3	True	1
me and my sisters dog walking any bitch today so come on all you hating hoes	0.83349609375	me and my sisters dog walking any bitches toy day so come on all you hating hoops with pie's S's and Candy's apples, let's fly kites nicely	0.5205078125	63	False	20
And who claims rape on twitter lol. Uh come on now bitch ..	0.810546875	And who claims rape on twitter lol. Uh come on now biTch..	0.1639404296875	2	True	1
Why don't you sound Mexican? Because I learned English from the street bitch, straight out of Hope Arkansas hoe! .. anymore questions ☺️	0.76611328125	Why don't you sound Mexican? Because I learned English from the street bItch, straight out of Hope Arkansas hOe!.. another qESTions :)	0.053497314453125	14	True	1
